Dst Port,Idle Min,Total Fwd Packet,Total Bwd packets,Bwd Bytes/Bulk Avg,Packet Length Min,Bwd Segment Size Avg,Flow Packets/s,Bwd IAT Max,Fwd URG Flags,Packet Length Std,Active Min,Src Port,Protocol,Fwd Packet Length Std,Bwd Packet Length Min,Flow Bytes/s,Fwd IAT Std,Fwd PSH Flags,Bwd Packets/s,FIN Flag Count,SYN Flag Count,RST Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Bwd Bulk Rate Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Std,Idle Std,Label,Traffic Type
33895,0.0,1.0,1.0,0.0,0.0,0.0,84.39530762089628,0.0,1.0,0.0,0.0,1553.0,6.0,0.0,0.0,0.0,0.0,0.0,42.19765381044814,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,2.0,1.0,0.0,0.0,0.0,0.9437292025676984,0.0,0.0,250.0,0.0,65027.0,6.0,0.0,0.0,314.57640085589946,0.0,0.0,0.3145764008558994,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,5876032.0,5.0,0.0,0.0,50.0,0.0,0.15897039580163,0.0,0.0,232.379000772445,3737465.0,608.0,17.0,246.47515087732475,0.0,36.563191034374896,9520246.985236162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,8.0,0.0,11287452.209985742,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,74.61572899567228,0.0,0.0,28.867513459481287,0.0,10669.0,6.0,0.0,0.0,1865.393224891807,0.0,0.0,37.30786449783614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,55.68858940803029,0.0,0.0,28.867513459481287,0.0,56785.0,6.0,0.0,0.0,1392.214735200757,0.0,1.0,27.844294704015145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
22244,0.0,1.0,1.0,0.0,0.0,0.0,29.328523455486632,0.0,0.0,0.0,0.0,1424.0,6.0,0.0,0.0,0.0,0.0,1.0,14.664261727743316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,1.0,1.0,0.0,0.0,0.0,122.86521685710774,0.0,1.0,28.867513459481287,0.0,65050.0,6.0,0.0,0.0,3071.630421427694,0.0,0.0,61.43260842855387,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,10061091.0,4.0,0.0,0.0,480.0,0.0,0.1726492062495905,0.0,0.0,10.95445115010332,3030786.0,3075.0,6.0,10.000000000000004,0.0,85.4613570935473,4063400.7976824455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,512.0,0.0,20.0,0.0,10888.030216710458,Malicious,DoS
0,0.0,2.0,0.0,0.0,500.0,0.0,0.6958719484275382,0.0,0.0,0.0,0.0,25893.0,6.0,0.0,0.0,347.93597421376904,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
24242,0.0,2.0,1.0,0.0,0.0,0.0,0.7908779087500887,0.0,0.0,0.0,0.0,2397.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2636259695833629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,2.0,1.0,0.0,0.0,0.0,0.976465870564892,0.0,0.0,250.0,0.0,32410.0,6.0,0.0,0.0,325.4886235216307,0.0,0.0,0.3254886235216306,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,0.9653286139489984,0.0,1.0,250.0,0.0,37133.0,6.0,0.0,0.0,321.77620464966617,0.0,0.0,0.3217762046496661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,14962401.0,2.0,0.0,0.0,500.0,0.0,0.1336683865109617,0.0,0.0,0.0,0.0,18683.0,17.0,0.0,0.0,66.83419325548086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,23.420300716661203,0.0,0.0,28.867513459481287,0.0,3865.0,6.0,0.0,0.0,585.5075179165301,0.0,0.0,11.7101503583306,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,33.1054574346581,0.0,0.0,28.867513459481287,0.0,1770.0,6.0,0.0,0.0,827.6364358664525,0.0,0.0,16.55272871732905,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,20044084.0,2.0,1.0,0.0,0.0,0.0,0.1334506928381862,0.0,0.0,250.0,0.0,8484.0,6.0,0.0,0.0,44.4835642793954,0.0,0.0,0.0444835642793954,0.0,0.0,1.0,0.0,2.0,0.0,0.0,500.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,5882559.0,2.0,1.0,0.0,0.0,0.0,0.4794056137438559,0.0,0.0,250.0,0.0,6861.0,6.0,0.0,0.0,159.80187124795194,0.0,0.0,0.1598018712479519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,1.0730642279016729,0.0,0.0,25.0,0.0,5891.0,6.0,0.0,0.0,35.76880759672243,0.0,0.0,0.3576880759672243,0.0,0.0,1.0,0.0,2.0,0.0,0.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,42.33789877008404,0.0,1.0,28.867513459481287,0.0,21486.0,6.0,0.0,0.0,1058.447469252101,0.0,0.0,21.16894938504202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
8866,5052654.0,2.0,0.0,0.0,0.0,0.0,0.3958315768307111,0.0,0.0,0.0,0.0,2963.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,55188070.0,2.0,0.0,0.0,500.0,0.0,0.0362397163010049,0.0,0.0,0.0,0.0,64317.0,6.0,0.0,0.0,18.11985815050245,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,20258547.0,2.0,1.0,0.0,0.0,0.0,0.0542178544961222,0.0,0.0,678.0,0.0,3136.0,6.0,0.0,0.0,49.01294046449448,0.0,0.0,0.018072618165374,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1356.0,0.0,512.0,0.0,20.0,0.0,10475951.012051936,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,38.457101103718806,0.0,0.0,288.67513459481285,0.0,56949.0,6.0,0.0,0.0,9614.275275929702,0.0,1.0,19.228550551859403,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,19740149.0,9.0,0.0,0.0,0.0,0.0,0.1383945171905826,0.0,0.0,0.0,3589928.0,0.0,0.0,0.0,0.0,0.0,13830391.41917825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12987971.186740926,Benign,Text
0,8741638.0,5.0,0.0,0.0,500.0,0.0,0.2771455932825229,0.0,0.0,0.0,6239849.0,37936.0,17.0,0.0,0.0,138.57279664126148,2821152.246646202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,DoS
0,10870202.0,3.0,1.0,0.0,0.0,0.0,0.1689630148408664,0.0,0.0,20.4939015319192,0.0,61025.0,6.0,11.547005383792516,0.0,5.491297982328159,1327823.4984884097,0.0,0.0422407537102166,0.0,0.0,1.0,0.0,3.0,0.0,0.0,65.0,0.0,512.0,0.0,20.0,0.0,1327823.4984884097,Malicious,DoS
48276,0.0,1.0,1.0,0.0,0.0,0.0,77.10397470989629,0.0,0.0,0.0,0.0,44870.0,6.0,0.0,0.0,0.0,0.0,0.0,38.55198735494815,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,Malicious,Information Gathering
0,5777456.0,3.0,1.0,0.0,0.0,0.0,0.3319419158077462,0.0,0.0,223.60679774997897,0.0,1588.0,6.0,0.0,0.0,124.47821842790484,297743.57367456314,0.0,0.0829854789519365,0.0,0.0,1.0,0.0,3.0,0.0,0.0,750.0,0.0,512.0,0.0,20.0,0.0,297743.57367456314,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,54.46474769205632,0.0,0.0,28.867513459481287,0.0,2718.0,6.0,0.0,0.0,1361.618692301408,0.0,0.0,27.23237384602816,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,129.76901116013497,0.0,0.0,28.867513459481287,0.0,36223.0,6.0,0.0,0.0,3244.225279003374,0.0,0.0,64.88450558006748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,10726964.0,3.0,0.0,0.0,50.0,0.0,0.2628443490961966,0.0,1.0,0.0,686635.0,15839.0,6.0,0.0,0.0,13.14221745480983,7099584.721243948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,7326356.0,3.0,1.0,0.0,0.0,0.0,0.1496662069419676,0.0,0.0,20.4939015319192,0.0,644.0,6.0,11.547005383792516,0.0,4.864151725613949,8489765.138338074,0.0,0.0374165517354919,0.0,3.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,512.0,0.0,20.0,0.0,8489765.138338074,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,119.24636298592894,0.0,0.0,28.867513459481287,0.0,55021.0,6.0,0.0,0.0,2981.1590746482234,0.0,0.0,59.62318149296447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,44.1257584114727,0.0,0.0,28.867513459481287,0.0,31795.0,6.0,0.0,0.0,1103.1439602868174,0.0,0.0,22.06287920573635,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,8532499.0,2.0,0.0,0.0,50.0,0.0,0.2343979178901749,0.0,0.0,0.0,0.0,62737.0,6.0,0.0,0.0,11.719895894508747,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,20344869.0,10.0,0.0,0.0,0.0,0.0,0.0975286950389474,0.0,0.0,0.0,3382290.0,0.0,0.0,0.0,0.0,0.0,16249263.984824568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6742.970265394917,10024303.53706632,Benign,Background
0,5989091.0,3.0,1.0,0.0,0.0,0.0,0.4164703182645348,0.0,0.0,22.36067977499789,3475178.0,64982.0,6.0,0.0,0.0,15.617636934920055,1777604.9296130172,0.0,0.1041175795661337,0.0,0.0,1.0,0.0,3.0,0.0,0.0,75.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,0.0,0.0,50.0,0.0,1.4736351927662197,0.0,0.0,0.0,0.0,7498.0,6.0,0.0,0.0,73.68175963831098,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,127.6650070215754,0.0,1.0,288.67513459481285,0.0,42424.0,6.0,0.0,0.0,31916.25175539385,0.0,0.0,63.832503510787696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,90.00495027226496,0.0,0.0,288.67513459481285,0.0,61948.0,6.0,0.0,0.0,22501.23756806624,0.0,1.0,45.00247513613248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,159.18497293855458,0.0,1.0,28.867513459481287,0.0,10671.0,6.0,0.0,0.0,3979.624323463865,0.0,0.0,79.59248646927729,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9462434.0,2.0,0.0,0.0,50.0,0.0,0.2113621083116669,0.0,0.0,0.0,0.0,13627.0,6.0,0.0,0.0,10.568105415583348,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,0.0,0.0,500.0,0.0,0.6558721049395368,0.0,0.0,0.0,0.0,31857.0,6.0,0.0,0.0,327.9360524697684,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6978003.0,5.0,0.0,0.0,480.0,0.0,0.2487824462688379,0.0,0.0,10.32795558988644,3036651.0,10884.0,6.0,8.944271909999163,0.0,123.39609334934364,2337431.4856507736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,512.0,0.0,20.0,0.0,98966.6650948692,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,130.3611002476861,0.0,0.0,288.67513459481285,0.0,2860.0,6.0,0.0,0.0,32590.27506192152,0.0,0.0,65.18055012384305,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,10135489.0,2.0,1.0,0.0,0.0,0.0,0.1192454102739699,0.0,0.0,25.0,0.0,6199.0,6.0,0.0,0.0,3.9748470091323305,0.0,0.0,0.0397484700913233,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,512.0,0.0,20.0,0.0,3455788.5244708625,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,4.327605507022262,0.0,0.0,25.0,0.0,11753.0,6.0,0.0,0.0,144.25351690074206,0.0,0.0,1.4425351690074204,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,147.53614635585717,0.0,0.0,28.867513459481287,0.0,28842.0,6.0,0.0,0.0,3688.4036588964295,0.0,0.0,73.76807317792858,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,8989668.0,3.0,0.0,0.0,500.0,0.0,0.25035352003308,0.0,0.0,0.0,2993387.0,63502.0,17.0,0.0,0.0,125.17676001654002,4240010.957000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,DoS
44589,0.0,1.0,1.0,0.0,0.0,0.0,231.88405797101447,0.0,0.0,0.0,0.0,45446.0,6.0,0.0,0.0,0.0,0.0,0.0,115.94202898550724,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,Malicious,Information Gathering
0,0.0,1.0,1.0,0.0,0.0,0.0,96.53441451877596,0.0,0.0,288.67513459481285,0.0,44686.0,6.0,0.0,0.0,24133.603629693986,0.0,0.0,48.26720725938797,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,8258092.0,2.0,0.0,0.0,50.0,0.0,0.2421866939724091,0.0,0.0,0.0,0.0,50638.0,6.0,0.0,0.0,12.109334698620456,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,35.66779020205804,0.0,0.0,288.67513459481285,0.0,45153.0,6.0,0.0,0.0,8916.947550514507,0.0,0.0,17.833895101029018,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
24875,0.0,1.0,1.0,0.0,0.0,0.0,64.45998646340284,0.0,0.0,0.0,0.0,2759.0,6.0,0.0,0.0,0.0,0.0,0.0,32.22999323170142,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,3.0,1.0,0.0,0.0,0.0,1.1417216191553488,0.0,0.0,13.41640786499874,0.0,22730.0,6.0,0.0,0.0,25.688736430995345,1806115.4750304588,0.0,0.2854304047888372,0.0,0.0,1.0,3.0,0.0,0.0,0.0,90.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,130.32712107389548,0.0,0.0,28.867513459481287,0.0,39709.0,6.0,0.0,0.0,3258.1780268473867,0.0,0.0,65.16356053694774,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
21706,0.0,1.0,1.0,0.0,0.0,0.0,82.1186614658181,0.0,0.0,0.0,0.0,3021.0,6.0,0.0,0.0,0.0,0.0,0.0,41.05933073290905,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,8428214.0,3.0,0.0,0.0,30.0,0.0,0.0980267797399035,0.0,0.0,11.547005383792516,0.0,14172.0,6.0,11.547005383792516,0.0,4.247827122062489,9720917.947450127,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,512.0,0.0,20.0,0.0,9720917.947450127,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,21.49982800137599,0.0,0.0,277.1281292110204,0.0,28008.0,6.0,0.0,0.0,5159.958720330237,0.0,0.0,10.749914000687996,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,125.203455615375,0.0,1.0,288.67513459481285,0.0,58470.0,6.0,0.0,0.0,31300.86390384375,0.0,0.0,62.601727807687496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9006815.0,3.0,1.0,0.0,0.0,0.0,0.1602525387707981,0.0,0.0,221.54006409676785,0.0,18642.0,6.0,11.547005383792516,0.0,59.29343934519531,4874015.624933972,0.0,0.0400631346926995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,740.0,0.0,512.0,0.0,20.0,0.0,4874015.624933972,Malicious,DoS
0,9063941.0,2.0,0.0,0.0,500.0,0.0,0.2206545695740958,0.0,0.0,0.0,0.0,30190.0,17.0,0.0,0.0,110.32728478704792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,DoS
0,10407144.0,2.0,0.0,0.0,1356.0,0.0,0.1921756823966306,0.0,0.0,0.0,0.0,8453.0,6.0,0.0,0.0,260.5902253298311,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2712.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9741032.0,2.0,1.0,0.0,0.0,0.0,0.3072061028335565,0.0,0.0,250.0,0.0,60707.0,6.0,0.0,0.0,102.40203427785217,0.0,0.0,0.1024020342778521,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,3.436083689254336,0.0,0.0,25.0,0.0,17437.0,6.0,0.0,0.0,114.53612297514452,0.0,1.0,1.1453612297514453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,35008720.0,2.0,0.0,0.0,500.0,0.0,0.0571286239542605,0.0,0.0,0.0,0.0,36310.0,6.0,0.0,0.0,28.56431197713028,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6960718.0,2.0,0.0,0.0,480.0,0.0,0.2873266809544647,0.0,0.0,11.547005383792516,0.0,20434.0,6.0,14.142135623730953,0.0,140.79007366768772,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,34.0118701426798,0.0,0.0,17.320508075688775,0.0,20872.0,6.0,0.0,0.0,510.17805214019694,0.0,0.0,17.0059350713399,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,152.8584530724549,0.0,1.0,288.67513459481285,0.0,17229.0,6.0,0.0,0.0,38214.61326811373,0.0,0.0,76.42922653622745,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,49.75619464623345,0.0,0.0,288.67513459481285,0.0,6088.0,6.0,0.0,0.0,12439.048661558363,0.0,0.0,24.878097323116727,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6792507.0,7.0,1.0,0.0,0.0,0.0,0.2660977496778554,0.0,0.0,165.22711641858305,3001843.0,39013.0,6.0,9.759000729485331,0.0,115.08727673567248,2055696.416883623,1.0,0.0332622187097319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,576.0,0.0,512.0,0.0,20.0,169277.12077537237,140077.50507129973,Malicious,DoS
17266,0.0,1.0,1.0,0.0,0.0,0.0,41.771966833058336,0.0,0.0,0.0,0.0,1207.0,6.0,0.0,0.0,0.0,0.0,0.0,20.885983416529168,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
35961,0.0,1.0,1.0,0.0,0.0,0.0,150.61375103546956,0.0,0.0,0.0,0.0,55178.0,6.0,0.0,0.0,0.0,0.0,0.0,75.30687551773478,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,Malicious,Information Gathering
0,7159089.0,3.0,1.0,0.0,0.0,0.0,0.3856079914942589,0.0,0.0,223.60679774997897,3186419.0,36181.0,6.0,0.0,0.0,144.6029968103471,2809101.896416362,0.0,0.0964019978735647,0.0,0.0,1.0,3.0,0.0,0.0,0.0,750.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
63641,0.0,1.0,1.0,0.0,0.0,0.0,58.40439201027918,0.0,0.0,0.0,0.0,2389.0,6.0,0.0,0.0,0.0,0.0,0.0,29.20219600513959,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,8440005.0,2.0,1.0,0.0,0.0,0.0,0.3528865828404194,0.0,0.0,25.0,0.0,48314.0,6.0,0.0,0.0,11.762886094680647,0.0,0.0,0.1176288609468064,0.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,49.01480247034605,0.0,0.0,288.67513459481285,0.0,51539.0,6.0,0.0,0.0,12253.700617586512,0.0,0.0,24.507401235173024,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,17085180.0,2.0,0.0,0.0,500.0,0.0,0.1170605167753573,0.0,0.0,0.0,0.0,20883.0,6.0,0.0,0.0,58.53025838767867,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,5475413.0,2.0,1.0,0.0,0.0,0.0,0.5445157013825072,0.0,0.0,25.0,0.0,35943.0,6.0,0.0,0.0,18.150523379416907,0.0,0.0,0.181505233794169,2.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,16.198004405857198,0.0,0.0,28.867513459481287,0.0,3505.0,6.0,0.0,0.0,404.95011014643,0.0,0.0,8.099002202928599,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
7863,5054009.0,2.0,0.0,0.0,0.0,0.0,0.3957254528039028,0.0,0.0,0.0,0.0,2963.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,12057748.0,2.0,0.0,0.0,30.0,0.0,0.1658684523843092,0.0,0.0,11.547005383792516,0.0,58237.0,6.0,14.142135623730953,0.0,6.63473809537237,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
64738,5700534.0,32.0,20.0,0.0,0.0,66.6,1.1767562311675157,5702936.0,0.0,39.06648346887768,30029204.0,56732.0,6.0,35.039839077550646,30.0,46.52713098616178,1683740.0234543842,1.0,0.4525985504490445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,88.0,502.0,502.0,32.0,0.0,0.0,Benign,Text
0,0.0,2.0,0.0,0.0,500.0,0.0,0.6609830933744376,0.0,0.0,0.0,0.0,10922.0,6.0,0.0,0.0,330.49154668721883,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
