FIN Flag Count,Active Std,Protocol,Fwd Seg Size Min,ECE Flag Count,Total Fwd Packet,Bwd IAT Max,Bwd Packet Length Min,Flow Bytes/s,Total Bwd packets,RST Flag Count,Subflow Bwd Bytes,Dst Port,Fwd Packet Length Std,Src Port,FWD Init Win Bytes,Down/Up Ratio,Idle Std,Packet Length Std,SYN Flag Count,Idle Min,Active Min,Fwd IAT Std,Fwd PSH Flags,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Traffic Type,Subflow Fwd Bytes,Bwd Segment Size Avg,CWR Flag Count,Flow Packets/s,Bwd Packets/s,Label,Fwd URG Flags,Bwd Init Win Bytes,Packet Length Min
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,13827.274298553895,1.0,1.0,0.0,0,0.0,40959.0,512.0,1.0,0.0,277.1281292110204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,57.61364291064124,28.80682145532062,Malicious,1.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,2337.868798803011,1.0,1.0,0.0,0,0.0,48244.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,93.51475195212043,46.757375976060224,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,12.250008712818696,0.0,0.0,0.0,0,0.0,59344.0,0.0,0.0,0.0,0.0,0.0,11867733.0,3772891.0,5774794.54709897,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.2450001742563739,0.0,Malicious,0.0,0.0,50.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,864.7975508933358,1.0,1.0,0.0,0,0.0,22394.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,34.59190203573343,17.295951017866717,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,2.0,2.0,0.0,0.0,2.526336808595932,1.0,1.0,0.0,0,0.0,61122.0,512.0,0.0,0.0,25.0,0.0,39464663.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.0757901042578779,0.0252633680859593,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,4.0,0.0,0.0,8.86117939019047,1.0,1.0,0.0,0,0.0,31104.0,512.0,0.0,1318705.3565450092,20.41241452319316,0.0,9817502.0,1002357.0,5704512.429816154,1.0,0.0,0.0,DoS,66.0,0.0,0.0,0.2215294847547617,0.0443058969509523,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1003.2002086656436,1.0,1.0,0.0,0,0.0,23371.0,512.0,1.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,4.012800834662574,2.006400417331287,Malicious,1.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,8.803479487232535,0.0,0.0,0.0,0,14.142135623730953,2001.0,512.0,0.0,0.0,11.547005383792516,0.0,9087316.0,0.0,0.0,0.0,0.0,0.0,DoS,80.0,0.0,2.0,0.2200869871808133,0.0,Malicious,0.0,0.0,30.0
0.0,0.0,6.0,20.0,0.0,3.0,0.0,0.0,29.099780820450864,1.0,1.0,0.0,0,0.0,3345.0,512.0,0.0,0.0,22.36067977499789,0.0,0.0,0.0,600547.2034752972,0.0,0.0,0.0,DoS,75.0,0.0,0.0,0.775994155212023,0.1939985388030057,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,36.898460087046416,0.0,0.0,0.0,0,0.0,16797.0,512.0,0.0,0.0,0.0,0.0,27101402.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.0737969201740928,0.0,Malicious,1.0,0.0,500.0
1.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,21225.113554357515,1.0,1.0,0.0,0,0.0,10798.0,512.0,1.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,84.90045421743005,42.45022710871503,Malicious,0.0,0.0,0.0
2.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,77.11079425428966,0.0,0.0,0.0,0,0.0,12889.0,50.0,0.0,0.0,0.0,0.0,12968353.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.1542215885085793,0.0,Malicious,0.0,0.0,500.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,10.93272427855226,1.0,1.0,0.0,0,0.0,3779.0,512.0,0.0,0.0,25.0,2.0,9081912.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.3279817283565677,0.1093272427855225,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,317.6943018350023,1.0,1.0,0.0,0,0.0,60256.0,512.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,2.0,0.953082905505007,0.3176943018350023,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,697.8854072161351,1.0,1.0,0.0,0,0.0,60045.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,27.915416288645403,13.957708144322702,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,1327.1987258892232,1.0,1.0,0.0,0,0.0,8792.0,512.0,1.0,0.0,17.320508075688775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,88.47991505928155,44.239957529640776,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1326.9286908521535,1.0,1.0,0.0,0,0.0,15033.0,512.0,1.0,0.0,28.867513459481287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,53.07714763408615,26.53857381704308,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,285.5539306042425,0.0,0.0,0.0,0,14.142135623730953,12200.0,512.0,0.0,0.0,11.547005383792516,0.0,9427291.0,0.0,0.0,0.0,0.0,0.0,DoS,2692.0,0.0,0.0,0.2121500227371786,0.0,Malicious,0.0,0.0,1336.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,98.2367292984758,1.0,1.0,0.0,0,0.0,48015.0,512.0,0.0,0.0,250.0,2.0,10134541.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.2947101878954274,0.0982367292984758,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,15.152148786828056,0.0,0.0,0.0,0,0.0,42245.0,0.0,0.0,0.0,0.0,0.0,8012573.0,5186875.0,3168883.2757611945,0.0,0.0,0.0,DoS,66.0,0.0,0.0,0.3030429757365611,0.0,Malicious,0.0,0.0,50.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,189.24794967553936,0.0,0.0,0.0,0,0.0,3365.0,0.0,0.0,0.0,0.0,0.0,14457224.0,0.0,0.0,0.0,0.0,0.0,DoS,2736.0,0.0,0.0,0.1383391444996632,0.0,Malicious,0.0,0.0,1368.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,2213.6627263470136,1.0,1.0,0.0,0,0.0,44034.0,50.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,88.54650905388056,44.27325452694028,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,6.222548449695612,1.0,1.0,0.0,0,0.0,5961.0,512.0,0.0,0.0,25.0,0.0,16013087.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,2.0,0.1866764534908683,0.0622254844969561,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,3387.533875338753,1.0,1.0,0.0,0,0.0,98.0,512.0,1.0,0.0,28.867513459481287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,135.50135501355012,67.75067750677506,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1667.0000666800026,1.0,1.0,0.0,0,0.0,19807.0,1000.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,66.68000266720011,33.34000133360006,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,97.3178234674146,0.0,0.0,0.0,0,0.0,10052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,1.946356469348292,0.0,Malicious,0.0,0.0,50.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,4.1233619171653695,0.0,0.0,0.0,0,14.142135623730953,65062.0,512.0,0.0,0.0,11.547005383792516,2.0,19401644.0,0.0,0.0,0.0,0.0,0.0,DoS,80.0,0.0,0.0,0.1030840479291342,0.0,Malicious,0.0,0.0,30.0
0.0,0.0,6.0,20.0,0.0,4.0,0.0,0.0,132.56944169639038,1.0,1.0,0.0,0,0.0,55735.0,512.0,0.0,0.0,204.1241452319315,4.0,8956480.0,6112446.0,3406550.444544353,0.0,0.0,0.0,DoS,666.0,0.0,0.0,0.331423604240976,0.0662847208481952,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1555.935895441108,1.0,1.0,0.0,0,0.0,64547.0,512.0,1.0,0.0,28.867513459481287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,62.23743581764432,31.11871790882216,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,2389.600458803288,1.0,1.0,0.0,0,0.0,46528.0,50.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS,0.0,0.0,0.0,95.58401835213152,47.79200917606576,Malicious,0.0,0.0,0.0
1.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,973.2928443510084,1.0,1.0,0.0,0,0.0,18577.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,38.93171377404033,19.465856887020166,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,36.24614612851289,0.0,2.0,0.0,0,0.0,45659.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.7249229225702577,0.0,Malicious,0.0,0.0,50.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,2301.601914932793,1.0,1.0,0.0,0,0.0,34114.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,92.06407659731173,46.03203829865586,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,3.0,0.0,0.0,6.805540882925746,1.0,1.0,0.0,0,11.547005383792516,20525.0,512.0,0.0,913690.1486305408,20.4939015319192,3.0,8752092.0,0.0,913690.1486305408,0.0,0.0,0.0,DoS,65.0,0.0,0.0,0.2094012579361768,0.0523503144840442,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,310.484374252897,1.0,1.0,0.0,0,0.0,6037.0,512.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,2.0,0.931453122758691,0.310484374252897,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,129.78189891552086,1.0,1.0,0.0,0,14.142135623730953,12412.0,512.0,0.0,0.0,671.3995333133122,0.0,20620888.0,0.0,0.0,0.0,0.0,0.0,DoS,2692.0,0.0,0.0,0.1446306451510262,0.048210215050342,Malicious,1.0,0.0,0.0
1.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,21095.53664493847,1.0,1.0,0.0,0,0.0,6640.0,512.0,1.0,0.0,782.8869650211325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,31.114360833242586,15.557180416621293,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,168.24740713920858,1.0,1.0,0.0,0,0.0,11902.0,512.0,0.0,0.0,250.0,0.0,5854019.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.5047422214176257,0.1682474071392085,Malicious,1.0,0.0,0.0
1.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1110.8889333244465,1.0,1.0,0.0,0,0.0,45923.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,44.43555733297785,22.217778666488925,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,25.584738560174323,0.0,2.0,0.0,0,0.0,11728.0,512.0,0.0,0.0,0.0,0.0,39085801.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.0511694771203486,0.0,Malicious,0.0,0.0,500.0
0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,4347.0700747696055,1.0,1.0,0.0,0,0.0,51437.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,173.8828029907842,86.9414014953921,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,99.24426484761192,0.0,1.0,0.0,0,0.0,1076.0,1000.0,0.0,0.0,0.0,0.0,10076149.0,0.0,0.0,1.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.1984885296952238,0.0,Malicious,0.0,0.0,500.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,11594.740625652204,1.0,1.0,0.0,0,0.0,47607.0,512.0,1.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,46.378962502608815,23.189481251304407,Malicious,1.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,3798.0693147649945,1.0,1.0,0.0,0,0.0,19194.0,512.0,1.0,0.0,277.1281292110204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,15.825288811520812,7.912644405760406,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,44330.1711144605,1.0,1.0,0.0,0,0.0,33858.0,512.0,1.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,177.320684457842,88.660342228921,Malicious,1.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,1239.5669779357077,1.0,1.0,0.0,0,0.0,1686.0,512.0,1.0,0.0,17.320508075688775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,82.63779852904719,41.3188992645236,Malicious,0.0,0.0,0.0
2.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,1.5849873485319224,1.0,1.0,0.0,0,14.142135623730953,38795.0,512.0,0.0,9933712.540860064,23.629078131263043,0.0,18212599.0,0.0,0.0,0.0,0.0,0.0,DoS,40.0,0.0,0.0,0.059437025569947,0.019812341856649,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1219.7501951600311,1.0,1.0,0.0,0,0.0,6132.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS,0.0,0.0,0.0,48.79000780640125,24.395003903200625,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,5.0,0.0,0.0,52.850987038427554,0.0,0.0,0.0,0,246.47515087732475,34822.0,0.0,0.0,2269073.1339156963,246.47515087732475,0.0,10535167.0,0.0,5438542.381688927,0.0,0.0,0.0,DoS,400.0,0.0,0.0,0.1651593344950861,0.0,Malicious,0.0,0.0,50.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,2707.2391575071742,1.0,1.0,0.0,0,0.0,45930.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,1.0,108.28956630028698,54.14478315014349,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,5.0,0.0,0.0,20.118298815965687,0.0,0.0,0.0,0,0.0,9125.0,512.0,0.0,0.0,0.0,0.0,6153525.0,4656127.0,2537361.0639644885,0.0,0.0,0.0,DoS,83.0,0.0,0.0,0.4023659763193137,0.0,Malicious,1.0,0.0,50.0
0.0,0.0,6.0,40.0,1.0,1.0,0.0,0.0,17705.643673921062,1.0,1.0,0.0,0,0.0,21303.0,512.0,1.0,0.0,277.1281292110204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,73.77351530800443,36.88675765400222,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,2115.417160264004,1.0,1.0,0.0,0,0.0,15188.0,1000.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,84.61668641056016,42.30834320528008,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,9461.81212625842,1.0,1.0,0.0,0,0.0,13236.0,1000.0,1.0,0.0,288.67513459481285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,37.84724850503368,18.92362425251684,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,289.74371009866934,1.0,1.0,0.0,0,0.0,4122.0,512.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.869231130296008,0.2897437100986693,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,5.0,0.0,0.0,149.77460583522307,0.0,0.0,0.0,0,8.94427190999917,5653.0,512.0,0.0,2460803.407385533,8.164965809277259,0.0,9638124.0,0.0,2460803.407385533,0.0,0.0,0.0,DoS,1690.0,0.0,5.0,0.1107800339017922,0.0,Malicious,0.0,0.0,1336.0
0.0,0.0,6.0,20.0,2.0,2.0,0.0,0.0,16.306470325892963,1.0,1.0,0.0,0,0.0,38498.0,512.0,0.0,0.0,25.0,0.0,6107711.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.4891941097767889,0.1630647032589296,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,337.85952476679245,1.0,1.0,0.0,0,0.0,33942.0,512.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,1.0135785743003771,0.3378595247667924,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,31026.993484331368,1.0,1.0,0.0,0,0.0,54447.0,512.0,1.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,124.10797393732548,62.053986968662734,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,2.0,2.0,0.0,0.0,4.603509402529849,1.0,1.0,0.0,0,0.0,55731.0,512.0,0.0,0.0,25.0,0.0,21680944.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.1381052820758954,0.0460350940252985,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,328.81530148581766,0.0,2.0,0.0,0,0.0,44949.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.6576306029716353,0.0,Malicious,0.0,0.0,500.0
2.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,5.3718415586075965,1.0,1.0,0.0,0,0.0,45932.0,512.0,0.0,0.0,25.0,0.0,18041221.0,574369.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.1611552467582279,0.0537184155860759,Malicious,0.0,0.0,0.0
1.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,22797.738464344337,1.0,1.0,0.0,0,0.0,58413.0,512.0,1.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,91.19095385737737,45.59547692868868,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,3356.155188615922,1.0,1.0,0.0,0,0.0,8524.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,134.24620754463686,67.12310377231843,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,3481.627451936133,1.0,1.0,0.0,0,0.0,6396.0,512.0,1.0,0.0,288.67513459481285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,13.926509807744534,6.963254903872267,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,2.0,2.0,0.0,0.0,140.32963431099654,1.0,1.0,0.0,0,14.142135623730953,21384.0,512.0,0.0,0.0,246.84678108764825,0.0,6942526.0,0.0,0.0,0.0,0.0,0.0,DoS,980.0,0.0,0.0,0.4295805131969281,0.143193504398976,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,99.74151985130534,0.0,2.0,0.0,0,0.0,1751.0,50.0,0.0,0.0,0.0,0.0,10025915.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.1994830397026107,0.0,Malicious,0.0,0.0,500.0
2.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,307.53962215553884,1.0,1.0,0.0,0,0.0,17613.0,512.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,960.0,0.0,0.0,0.9610613192360588,0.3203537730786863,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,385.8786920873259,0.0,1.0,0.0,6717,353.5533905932738,0.0,512.0,0.0,0.0,288.67513459481285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS,500.0,0.0,0.0,1.5435147683493036,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,2.0,2.0,0.0,0.0,7.862858537503594,1.0,1.0,0.0,0,0.0,30803.0,512.0,0.0,0.0,25.0,0.0,12687711.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.2358857561251078,0.0786285853750359,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,491.5051526123499,1.0,1.0,0.0,0,0.0,5100.0,512.0,1.0,0.0,17.320508075688775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,32.76701017415666,16.38350508707833,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,9.917397008575872,1.0,1.0,0.0,0,0.0,43925.0,512.0,0.0,0.0,25.0,0.0,10030744.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,0.0,0.2975219102572761,0.0991739700857587,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,98.95352687191873,0.0,2.0,0.0,0,0.0,3039.0,50.0,0.0,0.0,0.0,0.0,10105754.0,0.0,0.0,0.0,0.0,0.0,DoS,1000.0,0.0,0.0,0.1979070537438374,0.0,Malicious,0.0,0.0,500.0
0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,620.9945849272194,1.0,1.0,0.0,0,0.0,61214.0,50.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,24.839783397088777,12.419891698544388,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,3.0,0.0,0.0,38.47255048925928,0.0,0.0,0.0,0,0.0,15626.0,512.0,0.0,15028869.447649095,0.0,0.0,8867403.0,0.0,15028869.447649095,1.0,0.0,0.0,DoS,750.0,0.0,0.0,0.0769451009785185,0.0,Malicious,0.0,0.0,500.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1775.0639023004828,1.0,1.0,0.0,0,0.0,35011.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS,0.0,0.0,0.0,71.00255609201932,35.50127804600966,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,139.84147969408963,0.0,2.0,0.0,0,14.142135623730953,37037.0,512.0,0.0,0.0,11.547005383792516,0.0,7007935.0,0.0,0.0,0.0,0.0,0.0,DoS,980.0,0.0,0.0,0.2853907748858972,0.0,Malicious,0.0,0.0,480.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,9.18096349254134,1.0,1.0,0.0,0,0.0,2058.0,512.0,0.0,0.0,25.0,0.0,10833767.0,0.0,0.0,0.0,0.0,0.0,DoS,100.0,0.0,2.0,0.2754289047762401,0.0918096349254133,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,715.4918290833119,1.0,1.0,0.0,0,0.0,62121.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,28.619673163332475,14.309836581666238,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,137.64978719764275,0.0,2.0,0.0,0,14.142135623730953,4135.0,512.0,0.0,0.0,11.547005383792516,0.0,7119517.0,0.0,0.0,0.0,0.0,0.0,DoS,980.0,0.0,0.0,0.2809179330564137,0.0,Malicious,0.0,0.0,480.0
0.0,0.0,6.0,20.0,0.0,3.0,0.0,0.0,53.757949456775926,0.0,0.0,0.0,0,0.0,52631.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,1041914.0639037848,1.0,0.0,0.0,DoS,150.0,0.0,0.0,1.0751589891355184,0.0,Malicious,0.0,0.0,50.0
0.0,23210.78009244842,6.0,20.0,0.0,6.0,0.0,0.0,109.27734779151405,1.0,1.0,0.0,0,10.32795558988644,19791.0,512.0,0.0,65628.82324863062,174.98979562085492,0.0,6922200.0,3018226.0,2171034.06974688,0.0,0.0,0.0,DoS,592.0,0.0,0.0,0.2584261603177696,0.0369180229025385,Malicious,0.0,0.0,0.0
1.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,1449.191351226016,1.0,1.0,0.0,0,0.0,46518.0,512.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,57.96765404904064,28.98382702452032,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,1628.0458023552396,1.0,1.0,0.0,0,0.0,22177.0,512.0,1.0,0.0,17.320508075688775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS,0.0,0.0,0.0,108.53638682368263,54.26819341184133,Malicious,1.0,0.0,0.0
