,Label,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Traffic Type
SYN Flag Count,-0.001991255611713961,0.020281493434370176,-0.0021932719337867707,-0.03967387408719099,0.09207741950219744,0.0014324191711140458,0.002270308059042755,0.000577018210272013,0.006891007775827609,0.001156127671482977,-0.004161769577858875,-0.0030561255213541814,0.019288050308959175,0.0963674837171254,-0.003967425959913778,0.06165753590384056,0.09993924602890437,-0.0019246104982174248,-0.0028813562562818567,0.01368137698325197,0.07080662407549201,0.053943998418655416,-0.029132326742248145,0.09609296294809909,0.025869627916745262,0.09608851144513472,0.05745310681176331,-0.002656690647700369,0.0630623715134964,0.05201696240433132,0.07715727022340924,0.06838727268385089,0.0015559945764323554,-0.07376633739848427,-0.07183258772436778,0.0359377654756234,0.009966797883374116,-0.002810108353558306,-0.006910043841955513,-0.00747798022995762,0.006790059186047221,0.002634462231788223,-0.0021419921845872133,-0.011443338103777513,-0.04072243491006895,1.0,-0.0766730759254126,0.005879306102014533,0.009838935146399972,-0.05821029131633347,-0.05359622235281866,-0.05427935007621285,-0.03662075187931168,-0.008541440533582969,-0.0030561255213541814,0.06165753590384056,0.00282063295879552,0.0033542281369827497,-0.00019025536968098237,0.0030467289066146443,0.0019665002246401393,0.002144958593385126,0.0030633280557933063,0.1168291302586009,0.35046467386975044,0.0043390767968971575,0.026850445149890732,0.060744272393475185,0.006443263730919546,0.05774193193616593,0.06216396900444597,0.04195440858089921,0.06294356743334956,0.05261419055516143,0.030443959370764398,0.03216446641382427
RST Flag Count,0.016882988949940756,-0.0823466128230881,0.13070175181157423,-0.35272371725727947,-0.2813828325684569,-0.006790611605887863,-0.004429053618604456,-0.01256242822704893,-0.008756271173686839,-0.1369242814286136,-0.08789261528169194,-0.10849321950507455,-0.19008833598313943,-0.07453087111447362,-0.008796942939776412,-0.04792107316537651,-0.0673712861794091,-0.003391578191361053,0.025936142097354436,-0.11662533077605848,-0.1754069335342482,-0.17708625941906692,-0.029792171672548072,-0.2857035967840319,-0.10225787048083153,-0.2738312902937048,-0.17979511682920726,-0.02217376313716254,-0.06828713396146811,-0.054625109656714736,-0.06169389216267968,-0.06805237018218843,-0.023649341811056445,-0.10183451736390965,-0.07791901578668267,-0.020149174538928963,-0.01242398044898067,0.026022197548555222,-0.007942364790274296,-0.12691576038399313,-0.14041351055030044,-0.12616384779208126,-0.03986223727444495,-0.022598580344855488,-0.15806525376811323,-0.07667307592541259,1.0,-0.01787213200709197,-0.015056574987773377,-0.11078839303503417,-0.10612431150763209,-0.10499191995332567,-0.004718890123050885,-0.09847943302775283,-0.10849321950507455,-0.04792107316537651,-0.01034056664983556,-0.011320613559847873,-0.0020904590457899307,-0.004994661148450231,-0.011749463857357837,-0.003602371243489745,-0.003801263062691102,-0.05928448563465148,0.004819323031998675,-0.019761010045833072,0.14749226102964838,-0.21298368354143893,-0.1025537472697297,-0.21636975720130688,-0.20361013932835717,-0.15190134848260808,-0.19385993381790687,-0.18302844013919575,-0.11673189944590928,0.09379701769025983
PSH Flag Count,-0.3054408683239788,0.007531208697173772,0.010685589445791965,-0.0041133919971565805,0.0293095425575422,0.033099222991193916,0.2113229839665415,0.01714858284436251,0.5772668212535728,0.0048123824145910425,-0.00368121135481333,-0.0029416899630544894,0.007714834962245863,0.1354178577760745,0.0003069517215104316,0.18110703064206504,0.04224884814731538,0.0031746679916551143,-0.0002356082130514159,-0.0028883426881989947,0.002341384970094969,0.0015864867776560162,-0.004791345008658505,0.02992735303279838,-0.0021962726781388888,0.005809515139535912,0.0019523994772137024,-0.004039119060353737,0.2814346302932136,0.005479449783469876,0.009882710991981817,0.024310890312120432,-0.00014493400235563098,0.034795409669822086,-0.00750793013964053,0.8389694652483956,0.8750651239991608,-0.0002751750873355334,0.0038122304046289655,-0.0012825369048176491,0.016934063829620965,0.004562805771733609,0.009362144363323464,0.009474656515898603,0.005540609618009332,0.005879306102014533,-0.01787213200709197,1.0,0.9105968406639706,-0.006070472344323317,-0.005556862725825048,-0.005627689489658419,-0.0014021540595732082,0.0013120124941850694,-0.002941689963054488,0.18110703064206504,0.2885648081808912,0.35038781499209615,0.0003917741515559981,0.03367651926969995,0.0375940349746786,0.16662102344147467,0.3309957110176935,0.052240200539690175,0.005621325761389196,0.19694462594567871,0.011433192531848988,0.02384544970142948,0.018419704451540054,0.02584275004929282,0.021895173919287293,-0.00028332265437797343,0.0033292793605944502,0.000558967626147797,-0.0010169936239606788,-0.012485484378285653
ACK Flag Count,-0.299848574367603,0.008428408987981757,0.007079454665686344,-0.005342306977150776,0.016421635448562615,0.03512249451374521,0.2382609360430707,0.011422081102323609,0.8551897625086027,0.0008662943522148657,-0.006040717033602874,-0.005587366037735139,0.006793944176837795,0.15624585822142753,6.54515713493244e-05,0.26421124261090256,0.05587587069369811,0.0049081189320606495,-5.2321742495800536e-05,-0.009305198038568422,1.3806565339481717e-05,-0.004907509225860397,-0.009880419289909598,0.016453970755144334,-0.007818227178999514,0.00027685081150055066,-0.00504056738600174,-0.008034856046130096,0.23865823254291496,0.006919917234214251,0.011955061802480611,0.023973675260604527,-0.00021726811930991861,-0.0010231959077320711,-0.0023461367944156855,0.9205563695954846,0.9865372569904655,-0.00012774795714009298,0.007272690648994714,-0.007725167675566482,0.017204559016751175,0.003640480891593562,0.01841287464895337,0.017968548459301407,0.011610623034090013,0.009838935146399972,-0.015056574987773377,0.9105968406639706,1.0,-0.002522078817137571,-0.002369831691985787,-0.0023675150369065804,0.004460254167888923,9.653992079863795e-05,-0.005587366037735139,0.26421124261090256,0.43373832840613885,0.47361659546697404,0.0007836557112015308,0.038663352726440635,0.02297733231820428,0.20290253980546086,0.4984412152954936,0.06198571720295171,0.005579642212198594,0.129537765009518,0.015843457063222155,0.012401578853293037,0.01150812060257696,0.013783733120433758,0.011091590799972566,-0.005799818635672593,-0.0005119297952688591,-0.005442307723707345,-0.00594500333163732,0.0006783186025363234
URG Flag Count,0.0036353885110109695,-0.006390015323877749,-0.03779000502960858,-0.05955692324862553,0.13895916237963182,-0.0006860333992121798,-0.0005011503596632531,0.0015755976401553968,-0.0015050536017967573,0.03663787750481458,0.044771416457365716,0.04279583190926435,-0.027551675021779815,-0.02161674639996361,-0.006018119918928056,-0.017295807696311182,-0.020594819043571282,-0.0005984548661938324,-0.004555587706629059,0.030291577449409808,0.11366161565812233,0.08015866425109036,-0.04093493321537986,0.14734802940496838,0.05464155658736026,0.12704133410335322,0.0878214963526775,0.015707841737068944,-0.014487044568146142,-0.01383934461299035,-0.016018821508844216,-0.015667364642715138,-0.004575758313262254,-0.11181205747416917,0.808007812225412,0.004302864390476901,-0.0015235929462242429,-0.004491919689419299,-0.006202092002877986,0.01165295829153532,0.03515482348734162,0.04673485159381889,0.01624295484770579,0.003022647430597965,-0.10107155235451039,-0.05821029131633347,-0.11078839303503417,-0.006070472344323317,-0.002522078817137571,1.0,-0.08045662730257544,-0.08148211287281895,-0.04391078884135601,0.029166670260958413,0.04279583190926435,-0.017295807696311182,-0.001750481491762734,-0.0019186428470263563,-0.0003663336488830263,-0.0009652878297531887,0.005742371517500196,-0.0002968174636092703,-0.0006630075052662863,-0.03384048851445989,-0.006365210818778557,0.004726072354597725,-0.004215212652595499,0.1059317142120346,0.01772420320356529,0.10217755267693565,0.10753349557800629,0.0678708436369347,0.08964746093903651,0.08298733310048043,0.05140174818473875,-0.0453229214578498
CWR Flag Count,0.0033265789471365005,0.02636841547088346,-0.08643800649100815,-0.05449783604552809,0.1613895067795325,-0.0005773716277602091,-0.0004847845976568019,0.0015486383295267236,-0.0013777632940903098,0.040310297743666436,0.04734578002748022,0.04590428309654793,-0.022747618801676667,-0.019809550913409205,-0.005609208643231014,-0.015895577882861434,-0.018847659648615987,-0.001030837175555957,-0.004365920580353901,0.052041638681308455,0.13277422478161338,0.10539432397626829,-0.027575413341174256,0.16973902908750715,0.07777860095553447,0.143689239637216,0.11305940922272198,0.03449915721715432,-0.013428542046088397,-0.012686900279072646,-0.014746450224388644,-0.014399755741053935,-0.004106505399146192,-0.10240616837792252,-0.09953299172415651,0.0049198663756945095,-0.0014632049269740456,-0.0042583639766952475,-0.010431699132940137,0.009055977364313338,0.038932811853850315,0.04796033858171065,0.024225312588417022,0.006258365182225171,-0.0925479603363183,-0.05359622235281866,-0.10612431150763209,-0.005556862725825048,-0.002369831691985787,-0.08045662730257544,0.9999999999999999,-0.0745605814701539,-0.05167657642491892,0.032367182116106084,0.04590428309654793,-0.015895577882861434,-0.0016016686902599598,-0.0017522822530736818,-0.00033521484341410745,-0.0007961786212963997,0.005872113199951199,-0.00020958455244972704,-0.0006067665829314723,-0.030787713514872354,-0.005864235535390089,0.0053012955806308526,-0.006922840491550345,0.09385396355884446,0.01974332395557076,0.09210116453591564,0.09484798682084834,0.09154600062140221,0.1080123026346893,0.1085497056053928,0.07231459219351047,-0.0964410095552166
ECE Flag Count,0.0033689789186848286,0.027244340332195145,-0.08758489469099318,-0.055192455573425295,0.14626020751100405,-0.0006286105444412185,-0.0004774777979164604,0.00137049051445772,-0.0013954370566826501,0.042658733325882055,0.050430394814853,0.04855957853487732,-0.025718782391711194,-0.020032636735983343,-0.005559996945395764,-0.016025639531341705,-0.019090173286730724,-0.001086322756156943,-0.0044418043220360364,0.04784346955934739,0.1323136608898094,0.10197185222012899,-0.030391740424027154,0.15423085019156774,0.07331889936530404,0.14755647143093753,0.10954903104223164,0.029379589396493936,-0.01381450745054885,-0.01304804581496732,-0.014998975800459767,-0.014715582637387634,-0.004318157651379013,-0.10371141881527822,-0.10080162117331808,0.00393966789048693,-0.0014470644729046057,-0.004328770320283894,-0.010960930584219647,0.010975681167825093,0.04125561453688078,0.050616771193164406,0.02553353885529699,0.008183380605980027,-0.09372755984301148,-0.054279350076212846,-0.10499191995332567,-0.005627689489658418,-0.0023675150369065804,-0.08148211287281895,-0.0745605814701539,0.9999999999999999,-0.052548701650697284,0.0355444421564156,0.04855957853487732,-0.016025639531341705,-0.0016218336798448478,-0.001767861934370277,-0.0003394864691597987,-0.0007760006706649681,0.0066661694779748745,-0.00018047140008083505,-0.0006143987365069618,-0.031236464129445765,-0.005939777640622592,0.004677232713228942,-0.002297654124136058,0.09774488782485043,0.010994901165942948,0.09295606912619124,0.09993891330687081,0.08824713598132516,0.10374407939667589,0.10416867149170486,0.06995075641859318,-0.09767022916075607
Down/Up Ratio,-0.10498681453989035,-0.0032426687965780034,0.05527892049023723,-0.09800045308888423,-0.39819579454488796,-0.0029614900480215427,0.08966816860292484,-0.007872449187864363,0.02582782990862937,-0.08668593166900514,-0.0693908172845501,-0.07830177312019844,-0.07734579651705681,0.018246333668530196,0.018482184091066424,0.01841543703173975,0.008012295534524413,0.010055377036335845,-0.007413074081973431,-0.4065559870995826,-0.29215883969567774,-0.43190677757809204,-0.27355652937372366,-0.395054636407971,-0.42634730443352764,-0.19604559413360084,-0.43288759485928224,-0.3830207782895896,0.14212744891722554,0.0156627565286807,0.004296251759174332,0.016960721429810054,0.018725088307070356,0.02670184268753209,0.0777810426135238,-0.015010903385005724,0.09776553335375564,-0.008441419464387255,0.09906238913419078,-0.23632973780702543,-0.08521171091283597,-0.1496097180770706,0.15261377963641942,0.12012588613447611,-0.05784610679108439,-0.03662075187931168,-0.004718890123050885,-0.001402154059573208,0.004460254167888923,-0.04391078884135601,-0.051676576424918914,-0.052548701650697284,1.0,-0.1278777484937898,-0.07830177312019844,0.018415437031739746,0.0004307111901099502,0.03324050655545621,0.0012243187105418787,-0.0058330502673996235,-0.04766399342877661,0.0343524652810513,0.008029118031675045,0.05585704421841719,-0.0010876530658145143,-0.016487514797945208,0.19378356232326935,-0.1655723244595611,-0.04331848929775542,-0.16186562896708698,-0.16457998442991031,-0.40428331459751043,-0.14398498816574254,-0.4018852016723238,-0.39186079902685633,0.010534204305639552
Average Packet Size,0.00022812405557304412,-0.12702403127139678,-0.24571427833681952,0.005014180355438979,0.25779378892271737,-0.0014091794126500717,-0.0013207618677872632,0.02685087963117784,0.003795600737468922,0.9552568545812391,0.9680657276543746,0.9722169172595146,0.026039550162322248,-0.02899847979569537,-0.0010326577490983421,-0.0163682861494154,-0.02973916983104643,0.013382775653982824,-0.012591361515360024,0.3026362959714703,0.024767935163974374,0.23618864827285924,0.3026546672861672,0.2645634953994558,0.2661454796808408,0.04042378612808409,0.24468307759518015,0.2649839733133075,-0.029089572022725625,-0.027839559168204377,-0.029218249881042567,-0.030676579535088736,-0.012211105240335206,-0.007197570819811875,-0.015154076683889964,0.010824796112140317,-0.0012849994368275331,-0.012212647476309216,-0.03669253471198014,0.7315325778575983,0.9507055400483779,0.9939129453662978,0.4789649168330823,0.49162259380056794,0.019696755410725377,-0.008541440533582969,-0.09847943302775283,0.0013120124941850694,9.653992079863795e-05,0.029166670260958413,0.032367182116106084,0.03554444215641559,-0.1278777484937898,1.0,0.9722169172595146,-0.0163682861494154,0.009482609300884182,0.009150897865546691,0.000687420488559427,-0.001234811746815965,0.11316465277067927,-0.00089360046269829,0.0018407524564364036,-0.07577524248681719,-0.015627219764736848,0.015005512646661417,-0.0728732482925941,0.02233460136507729,0.0021359387233891264,0.02146892516862377,0.022865089888726504,0.23303749022742878,0.09026285761141561,0.2364710152499917,0.22450935563724636,-0.27073042666329894
Fwd Segment Size Avg,0.0013382911685377217,-0.12819391823512064,-0.2575190745003197,-0.0070123883664208195,0.23543231468353243,-0.0016639905217922238,-0.0024402199940142724,0.029311564172421915,-0.004014038149443483,0.9840350562087138,0.9945098271477333,1.0,0.03516739735718759,-0.04085560467194452,-0.017167526835080722,-0.036343898349472346,-0.037266089690887946,0.016589587400987343,-0.01303615292866118,0.2157791373208687,0.061579514834765495,0.18625784835887632,0.1862970599837036,0.2391417852407894,0.20243652728800077,0.04592967770930763,0.19182383952573767,0.19663553950455964,-0.032744543125669164,-0.0312628439926027,-0.033056184232597464,-0.03415309086605658,-0.013210097872474671,0.006336938180792216,0.004418316542488989,0.0039096700471601235,-0.006635389434768487,-0.01274093668762269,-0.028646882460685225,0.5666958932480656,0.9780541721364692,0.9745288679198029,0.6547930368133911,0.6410178929463738,0.018759979679263683,-0.003056125521354182,-0.10849321950507457,-0.002941689963054488,-0.005587366037735139,0.04279583190926435,0.04590428309654792,0.04855957853487733,-0.07830177312019844,0.9722169172595146,1.0,-0.03634389834947233,0.007501071417053613,0.006972146854688727,0.0033994521251270115,-0.0021495203042499133,0.10134714611438211,-0.00180631022645839,-0.0017715978282794032,-0.08162179394994072,-0.016402183583601165,0.01692946181746061,-0.05509544912977304,0.04151486695106761,0.010523189077683053,0.04084525259003334,0.04137325340034683,0.17988316460535417,0.09809364723850189,0.1898536987308376,0.16718690381210585,-0.2857187521484028
Bwd Segment Size Avg,-0.07817991112308546,0.05979664464184816,-0.014438112852509045,0.014745498587765988,0.0029556093376495417,0.009531223271841126,0.06124349162317344,0.00042325461945616965,0.27135582383815116,0.0017500934645124392,-0.047396466478217866,-0.03634389834947234,0.18531626678975663,0.8149901986083474,0.6339448798732618,1.0,0.6627163176608437,0.0033562834279662517,-0.0008274249483314285,-0.03019604121328216,0.006523132089055146,0.004834247854875464,-0.02702991189165666,0.0005216786869597039,-0.02583604395390966,0.04354185321461055,0.0025305828673357197,-0.03505707521875715,0.29293884245262725,0.2945835875670747,0.36704783887072606,0.3125494795791146,0.047184295640373936,-0.021983514047217396,-0.021885023985421866,0.2771621858506676,0.25221200788162096,-0.0008795186286444791,0.00501207614318356,-0.021912660448930407,0.07162392375428119,-0.010467014628020285,0.07313325480608222,0.04939355134137361,0.094067056967032,0.06165753590384056,-0.04792107316537651,0.18110703064206504,0.26421124261090256,-0.017295807696311182,-0.015895577882861434,-0.016025639531341705,0.018415437031739746,-0.0163682861494154,-0.03634389834947233,1.0,0.13998020387865096,0.14779234042162778,0.002042091644011884,0.008040238941418632,-0.0007131014198433738,0.04355321485708395,0.11832544071540238,0.35743006774887953,0.02491769365897088,0.008145876907787366,0.04347393609904175,-0.011939654744019822,0.0018730877336824096,-0.010717400879298527,-0.012664338459559736,-0.0018802042370441527,0.017022850881524984,0.0008796518855131119,-0.005271744445400054,-0.0021250211952487264
Bwd Bytes/Bulk Avg,-0.3801364047421267,0.006319893410374202,-6.239822113147895e-05,0.01628664670785205,0.010735740423509098,0.0663655301663928,0.10844723643277883,0.8497192449888072,0.5107021551515786,0.008326611775972532,0.007536508936843326,0.007501071417053613,0.0005255716223089175,0.06078940972327224,-0.00010683316230139182,0.13998020387865096,0.021294167297987894,0.006828790710338392,3.217801337193352e-05,-0.003991057413822451,-0.002802702147241542,-0.0038591557829825303,-0.002715672191688083,0.011038864122584403,-0.004107571804143019,-0.0018500474578531925,-0.0037847866617688945,-0.003690149426057173,0.050240562686419035,-0.00019146706491008427,-4.0918957407021965e-05,0.0024245532553739645,-0.00010770365220661206,-0.0021917850205578253,-0.002165885890212102,0.6957155716646408,0.4479249357329167,-2.344276163371034e-06,0.0033294530968400048,0.013783570116556013,0.016202337404820563,0.015269323433084469,0.006103842384283438,0.007949652925892866,0.002711323514534291,0.0028206329587955195,-0.01034056664983556,0.2885648081808912,0.43373832840613885,-0.001750481491762734,-0.0016016686902599595,-0.0016218336798448476,0.00043071119010995026,0.00948260930088418,0.007501071417053613,0.13998020387865096,1.0,0.9938626915983908,0.0005345040146240953,0.01827701654885681,0.044022937049373045,0.0976754935239024,0.28700570151428245,0.02125306047136906,0.0010738361849083474,0.8249713482399932,-0.0028862765028070387,-0.0010906726524850794,-0.00017333048912747303,-0.0010512233787463494,-0.00110004351060876,-0.0038105372238732,-0.001381162805911936,-0.003793185226792949,-0.003688313176087583,0.04263782142646549
Bwd Packet/Bulk Avg,-0.4005477033132951,0.006947641728282976,0.001385355624456939,0.016558640642080187,0.012725624507381527,0.06764927535760497,0.12239807761249975,0.8425952050351025,0.5151057103762988,0.008453826843578089,0.006931828914919365,0.006972146854688726,0.0012534705120379344,0.06895492516474956,-4.6434709002569616e-05,0.1477923404216278,0.02396540103762542,0.006910909678559641,2.7712858500656952e-05,-0.004369353572122097,-0.0029756681817235315,-0.003985121516960415,-0.0029919137979000764,0.013033421166796505,-0.004440385480385034,-0.001839330131210124,-0.003907948159958857,-0.004029673981060974,0.07692433383693903,0.0004780617523208361,0.0012623179262693683,0.00503617666646672,-9.664523827035189e-05,-0.002076838018710178,-0.00238308253478798,0.7335901103873816,0.4881255819048105,-9.225476765554459e-06,0.003562372982641299,0.01339132357305539,0.016920920923847758,0.014990115106733658,0.00639344846387916,0.008258232417556237,0.0034847602638121058,0.0033542281369827497,-0.011320613559847873,0.35038781499209615,0.47361659546697404,-0.0019186428470263563,-0.0017522822530736818,-0.001767861934370277,0.03324050655545621,0.00915089786554669,0.006972146854688726,0.14779234042162778,0.9938626915983908,1.0,0.0005294994499088487,0.020473897152538476,0.050681667401736574,0.10629538431024929,0.28407113710864,0.024698166401038474,0.0015689510787708564,0.8365509081151165,-0.002159556600440853,4.156810643663949e-05,0.000601255343000176,0.00015335073287665296,-4.6246116464255073e-05,-0.004019498321286132,-0.001493762677115964,-0.004008495076397915,-0.0038831024204229285,0.03914222649659305
Bwd Bulk Rate Avg,-0.00010513829257732231,-0.0014688321919070918,0.004267317644354259,-0.0002427864357941839,-0.0008257185139893007,2.9027828028516574e-05,0.00019496550660802708,0.0004828215279203659,0.00020781176350939323,0.003324233762855208,0.0034056313779659056,0.003399452125127012,-6.077317746228095e-05,0.0010118315111997556,0.0010010459865505738,0.002042091644011884,0.0007044868674106944,0.00430100791426568,0.00013268696791296413,-0.0008343307757254089,-0.0005881085763166351,-0.0008817334476187398,-0.0005681997440436748,-0.0008109455257136578,-0.0008576545414782922,-0.00039175347832913905,-0.0008702358679917188,-0.0007712415286332087,4.761161548908118e-05,-1.6254457541100436e-05,1.1256930127781777e-05,1.9942795966981016e-05,-2.393572934032139e-05,5.083796324152918e-05,-0.0004531931913646877,0.0006409238617945343,0.0010253897004192012,4.1753977672962666e-05,0.00877056079438008,-0.0004716125322306608,0.0034475107754687803,0.0012561500567665823,0.004183892835501881,0.004821759768390095,0.001957777156837514,-0.00019025536968098237,-0.0020904590457899307,0.0003917741515559981,0.0007836557112015306,-0.00036633364888302635,-0.00033521484341410745,-0.00033948646915979875,0.0012243187105418787,0.0006874204885594271,0.003399452125127012,0.002042091644011884,0.0005345040146240954,0.0005294994499088487,0.9999999999999999,-5.866475491530343e-06,-6.048573085143054e-05,2.4129923388398075e-05,8.706514064932925e-05,0.00021101500956104767,0.004175952089810461,0.00041816810140288453,0.002110336320297257,-0.00034848721481839476,-9.145843065735885e-05,-0.0003406538929922075,-0.00034636547260484145,-0.0008206294263876781,-0.0002918943357317385,-0.0008156299211809743,-0.000795513162813395,-0.003250997539175786
Subflow Fwd Packets,-0.015515601749998753,-0.003522537260842964,-0.0008170612360738144,-0.008425522645105961,0.013699625736758715,0.9168817475118123,0.4401964156120133,0.0032490438693793386,0.03607194121056141,-0.0018881866728356544,-0.0021605013970760357,-0.0021495203042499133,0.000297931180832205,0.0050313092161583224,-0.0001931915382897,0.008040238941418625,0.0018568722313075574,-3.320426753804294e-05,0.0006886330783023317,0.001435992535450129,0.000571724296593305,0.004577910478358338,0.0013835692086830848,0.012893651509767345,0.0016492615530522034,-0.0003158434907495006,0.0035458468696237446,0.0018465806434814285,0.033099023768570185,0.0031463352520575733,0.007922833300210451,0.0140069218820414,3.8783219726240706e-05,-0.0015867255264824978,-0.0020071930794254966,0.0357999832788336,0.03882919522453707,0.0006318436425761144,0.005485702688389199,0.0009002803304990386,-0.0013800087024672446,-0.0010859237008921394,-0.002950583629215243,-0.0017630003400776752,2.195729382704399e-05,0.0030467289066146443,-0.004994661148450231,0.033676519269699945,0.03866335272644063,-0.0009652878297531888,-0.0007961786212963996,-0.000776000670664968,-0.0058330502673996235,-0.001234811746815965,-0.0021495203042499133,0.008040238941418632,0.01827701654885681,0.020473897152538473,-5.866475491530343e-06,1.0,0.02566153862500163,0.4402237193414116,0.06000348422518847,0.0014341162700418576,0.0016022076595643558,0.008469387393631254,-0.011520096039329188,0.023420287415863196,0.024373092398309384,0.027577635474023587,0.02091199932849926,0.004000503772757323,0.0007333576128305709,0.0037823048594881497,0.004038315533259225,0.001560136699897359
Subflow Fwd Bytes,-0.057932922434816334,-0.012374579280172496,-0.02429771540255941,0.008273110904178404,0.05738995268749997,0.008505000005248717,0.004740752054320945,0.12244742122332919,0.0009426142564919327,0.10082965440020182,0.10024442080137803,0.10134714611438213,0.009484669742902288,0.002483743066925553,-0.0017381536855360705,-0.0007131014198433738,0.0008272844913051277,-0.0005260583859537901,-0.0014074875305008171,0.06305758940175155,0.026472524556000018,0.05821491305097054,0.0524510916463587,0.05859054220467374,0.06373967828605007,0.012787690559559414,0.059872880044311315,0.06251027588667575,0.009230281076246136,-0.0010775641341298579,-0.0004968134826690246,-0.00047270053045039357,-0.0011189295876673042,-0.002107685445909308,-0.006428134560172409,0.06782069475979746,0.020248624865007694,-0.001305584307550795,-0.00984592831251347,0.10885134580712497,0.1005155131623433,0.1161102145615996,0.014662712625127325,0.01472072117766609,0.006469906408924549,0.0019665002246401393,-0.011749463857357837,0.0375940349746786,0.022977332318204275,0.005742371517500196,0.0058721131999512,0.0066661694779748745,-0.047663993428776606,0.11316465277067927,0.10134714611438213,-0.0007131014198433738,0.04402293704937305,0.050681667401736574,-6.048573085143053e-05,0.025661538625001635,0.9999999999999998,0.006701015647653896,0.0009641491849000311,-0.005116715377102725,-0.0011722560489641192,0.1344920359636256,-0.02035394224425345,0.01600923082985329,0.0019397755445440463,0.015295463700158838,0.016295887038941085,0.057127736214944734,0.01562692010115427,0.056108359690590005,0.0564118894025434,-0.022111141189719675
Subflow Bwd Packets,-0.07881811682602566,0.0010066745384230407,0.000984988385032722,-0.0025010737898432493,0.006976746107327839,0.31933774201894577,0.9460427481297171,0.0013655405785142698,0.20581583858773073,-0.0007200324330597496,-0.0018932665098585543,-0.00180631022645839,0.0016278531462913795,0.02609261973819947,6.118223755961153e-05,0.04355321485708392,0.009487665098436194,0.0005406053553256263,0.0003101793931906943,-0.001128486610695537,0.003697981022648676,0.0012738115984787717,-0.002735886048606561,0.007025629141686552,0.0008602828928573812,-0.0009166107546543943,0.0012552962081510653,0.001248086538855571,0.08710025322210195,0.003691764315015964,0.005177240124653527,0.01216692621112934,0.0008371608317448672,-0.00020467236571439153,-0.0005992181798211392,0.17595171556616362,0.21366877829504563,0.000167177703804919,0.013794022649946837,-0.0023675283505623706,0.0019497491760735025,-0.0002244541639993218,0.0029197641632441426,0.0026219706918456545,0.0033588032044111586,0.002144958593385126,-0.0036023712434897445,0.16662102344147467,0.20290253980546086,-0.0002968174636092703,-0.00020958455244972707,-0.00018047140008083505,0.034352465281051306,-0.0008936004626982899,-0.00180631022645839,0.04355321485708395,0.0976754935239024,0.10629538431024929,2.4129923388398078e-05,0.4402237193414116,0.006701015647653895,0.9999999999999998,0.3396165670444219,0.011118170861473972,0.0013080474962774522,0.016328383363293047,-0.0003961897219486529,0.004889178716587445,0.0003911858495499086,0.0046321445307113025,0.005017117650888328,0.0008182012438416393,-0.0012828989001060949,0.0004729706649644483,0.0011300742697327398,0.0035284670782574357
